complaint_id,shipment_id,customer_id,product_id,complaint_datetime,complaint_text,sentiment_label,named_entities,resolution_status
CMP-000647,SHP-000137,CUST-0070,PRD-005,2026-05-04 13:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 005; shipment=SHP-000137; probable root cause=quality_hold.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-000137;CAUSE:quality_hold,closed
CMP-000648,SHP-000262,CUST-0018,PRD-002,2025-11-20 19:00:00,delivery arrived early and quality was acceptable. Product=Sensor Module 002; shipment=SHP-000262; probable root cause=on_time.,positive,PRODUCT:PRD-002;SHIPMENT:SHP-000262;CAUSE:on_time,closed
CMP-000649,SHP-001241,CUST-0047,PRD-031,2026-03-10 15:00:00,late delivery caused line stoppage at customer site. Product=Connector 031; shipment=SHP-001241; probable root cause=logistics.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-001241;CAUSE:logistics,open
CMP-000650,SHP-001285,CUST-0080,PRD-044,2026-03-10 17:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 044; shipment=SHP-001285; probable root cause=logistics.,negative,PRODUCT:PRD-044;SHIPMENT:SHP-001285;CAUSE:logistics,under_review
CMP-000651,SHP-002444,CUST-0040,PRD-053,2025-10-26 17:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 053; shipment=SHP-002444; probable root cause=on_time.,positive,PRODUCT:PRD-053;SHIPMENT:SHP-002444;CAUSE:on_time,closed
CMP-000652,SHP-005087,CUST-0039,PRD-019,2025-11-11 09:00:00,late delivery caused line stoppage at customer site. Product=Control Board 019; shipment=SHP-005087; probable root cause=logistics.,negative,PRODUCT:PRD-019;SHIPMENT:SHP-005087;CAUSE:logistics,closed
CMP-000653,SHP-003511,CUST-0072,PRD-079,2026-06-01 17:00:00,late delivery caused line stoppage at customer site. Product=Connector 079; shipment=SHP-003511; probable root cause=material_shortage.,negative,PRODUCT:PRD-079;SHIPMENT:SHP-003511;CAUSE:material_shortage,closed
CMP-000654,SHP-004655,CUST-0115,PRD-003,2026-03-26 11:00:00,technical support resolved the issue quickly. Product=Power Unit 003; shipment=SHP-004655; probable root cause=on_time.,positive,PRODUCT:PRD-003;SHIPMENT:SHP-004655;CAUSE:on_time,closed
CMP-000655,SHP-004306,CUST-0065,PRD-043,2025-09-14 15:00:00,technical support resolved the issue quickly. Product=Industrial Switch 043; shipment=SHP-004306; probable root cause=quality_hold.,positive,PRODUCT:PRD-043;SHIPMENT:SHP-004306;CAUSE:quality_hold,closed
CMP-000656,SHP-003904,CUST-0034,PRD-028,2025-10-01 18:00:00,dimension deviation found during final assembly. Product=Industrial Switch 028; shipment=SHP-003904; probable root cause=on_time.,negative,PRODUCT:PRD-028;SHIPMENT:SHP-003904;CAUSE:on_time,closed
CMP-000657,SHP-003766,CUST-0078,PRD-004,2025-10-10 15:00:00,packaging was damaged but components passed inspection. Product=Control Board 004; shipment=SHP-003766; probable root cause=production_delay.,neutral,PRODUCT:PRD-004;SHIPMENT:SHP-003766;CAUSE:production_delay,closed
CMP-000658,SHP-002992,CUST-0008,PRD-022,2026-01-27 18:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 022; shipment=SHP-002992; probable root cause=production_delay.,negative,PRODUCT:PRD-022;SHIPMENT:SHP-002992;CAUSE:production_delay,under_review
CMP-000659,SHP-004505,CUST-0057,PRD-018,2026-03-27 10:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 018; shipment=SHP-004505; probable root cause=material_shortage.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-004505;CAUSE:material_shortage,closed
CMP-000660,SHP-002671,CUST-0102,PRD-060,2026-03-23 09:00:00,late delivery caused line stoppage at customer site. Product=Connector 060; shipment=SHP-002671; probable root cause=production_delay.,negative,PRODUCT:PRD-060;SHIPMENT:SHP-002671;CAUSE:production_delay,open
CMP-000661,SHP-002103,CUST-0002,PRD-031,2026-05-18 16:00:00,surface scratch detected on incoming parts. Product=Connector 031; shipment=SHP-002103; probable root cause=material_shortage.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-002103;CAUSE:material_shortage,under_review
CMP-000662,SHP-004098,CUST-0036,PRD-045,2026-03-20 19:00:00,dimension deviation found during final assembly. Product=Control Board 045; shipment=SHP-004098; probable root cause=on_time.,negative,PRODUCT:PRD-045;SHIPMENT:SHP-004098;CAUSE:on_time,closed
CMP-000663,SHP-000280,CUST-0077,PRD-008,2025-10-11 08:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 008; shipment=SHP-000280; probable root cause=quality_hold.,negative,PRODUCT:PRD-008;SHIPMENT:SHP-000280;CAUSE:quality_hold,closed
CMP-000664,SHP-000409,CUST-0008,PRD-069,2026-01-17 18:00:00,dimension deviation found during final assembly. Product=Sensor Module 069; shipment=SHP-000409; probable root cause=on_time.,negative,PRODUCT:PRD-069;SHIPMENT:SHP-000409;CAUSE:on_time,closed
CMP-000665,SHP-003777,CUST-0049,PRD-037,2026-07-02 13:00:00,late delivery caused line stoppage at customer site. Product=Control Board 037; shipment=SHP-003777; probable root cause=logistics.,negative,PRODUCT:PRD-037;SHIPMENT:SHP-003777;CAUSE:logistics,closed
CMP-000666,SHP-004506,CUST-0110,PRD-068,2026-06-22 17:00:00,packaging was damaged but components passed inspection. Product=Connector 068; shipment=SHP-004506; probable root cause=production_delay.,neutral,PRODUCT:PRD-068;SHIPMENT:SHP-004506;CAUSE:production_delay,closed
CMP-000667,SHP-003841,CUST-0105,PRD-003,2026-02-19 16:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 003; shipment=SHP-003841; probable root cause=production_delay.,negative,PRODUCT:PRD-003;SHIPMENT:SHP-003841;CAUSE:production_delay,under_review
CMP-000668,SHP-002816,CUST-0040,PRD-020,2026-06-15 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 020; shipment=SHP-002816; probable root cause=logistics.,negative,PRODUCT:PRD-020;SHIPMENT:SHP-002816;CAUSE:logistics,open
CMP-000669,SHP-001573,CUST-0079,PRD-078,2025-09-17 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 078; shipment=SHP-001573; probable root cause=production_delay.,negative,PRODUCT:PRD-078;SHIPMENT:SHP-001573;CAUSE:production_delay,closed
CMP-000670,SHP-005177,CUST-0072,PRD-065,2026-04-26 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 065; shipment=SHP-005177; probable root cause=production_delay.,negative,PRODUCT:PRD-065;SHIPMENT:SHP-005177;CAUSE:production_delay,closed
CMP-000671,SHP-002738,CUST-0090,PRD-062,2025-11-02 14:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 062; shipment=SHP-002738; probable root cause=logistics.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-002738;CAUSE:logistics,closed
CMP-000672,SHP-001312,CUST-0051,PRD-058,2025-11-25 08:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 058; shipment=SHP-001312; probable root cause=quality_hold.,negative,PRODUCT:PRD-058;SHIPMENT:SHP-001312;CAUSE:quality_hold,open
CMP-000673,SHP-004018,CUST-0021,PRD-051,2026-01-07 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 051; shipment=SHP-004018; probable root cause=material_shortage.,negative,PRODUCT:PRD-051;SHIPMENT:SHP-004018;CAUSE:material_shortage,open
CMP-000674,SHP-001814,CUST-0104,PRD-068,2026-02-16 15:00:00,technical support resolved the issue quickly. Product=Connector 068; shipment=SHP-001814; probable root cause=quality_hold.,positive,PRODUCT:PRD-068;SHIPMENT:SHP-001814;CAUSE:quality_hold,open
CMP-000675,SHP-004067,CUST-0040,PRD-016,2026-07-24 19:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-004067; probable root cause=material_shortage.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-004067;CAUSE:material_shortage,closed
CMP-000676,SHP-004198,CUST-0028,PRD-046,2025-11-29 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 046; shipment=SHP-004198; probable root cause=production_delay.,negative,PRODUCT:PRD-046;SHIPMENT:SHP-004198;CAUSE:production_delay,closed
CMP-000677,SHP-000774,CUST-0013,PRD-026,2026-02-20 11:00:00,technical support resolved the issue quickly. Product=Power Unit 026; shipment=SHP-000774; probable root cause=on_time.,positive,PRODUCT:PRD-026;SHIPMENT:SHP-000774;CAUSE:on_time,closed
CMP-000678,SHP-001092,CUST-0019,PRD-038,2025-12-06 11:00:00,packaging was damaged but components passed inspection. Product=Connector 038; shipment=SHP-001092; probable root cause=logistics.,neutral,PRODUCT:PRD-038;SHIPMENT:SHP-001092;CAUSE:logistics,under_review
CMP-000679,SHP-000692,CUST-0058,PRD-055,2026-06-16 16:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 055; shipment=SHP-000692; probable root cause=production_delay.,negative,PRODUCT:PRD-055;SHIPMENT:SHP-000692;CAUSE:production_delay,closed
CMP-000680,SHP-004052,CUST-0087,PRD-012,2026-01-03 11:00:00,late delivery caused line stoppage at customer site. Product=Connector 012; shipment=SHP-004052; probable root cause=material_shortage.,negative,PRODUCT:PRD-012;SHIPMENT:SHP-004052;CAUSE:material_shortage,closed
CMP-000681,SHP-002985,CUST-0116,PRD-003,2026-03-27 14:00:00,delivery arrived early and quality was acceptable. Product=Power Unit 003; shipment=SHP-002985; probable root cause=on_time.,positive,PRODUCT:PRD-003;SHIPMENT:SHP-002985;CAUSE:on_time,closed
CMP-000682,SHP-003114,CUST-0052,PRD-052,2026-05-19 16:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 052; shipment=SHP-003114; probable root cause=production_delay.,negative,PRODUCT:PRD-052;SHIPMENT:SHP-003114;CAUSE:production_delay,closed
CMP-000683,SHP-001828,CUST-0102,PRD-073,2026-04-23 19:00:00,late delivery caused line stoppage at customer site. Product=Connector 073; shipment=SHP-001828; probable root cause=production_delay.,negative,PRODUCT:PRD-073;SHIPMENT:SHP-001828;CAUSE:production_delay,closed
CMP-000684,SHP-000078,CUST-0058,PRD-003,2026-02-28 12:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 003; shipment=SHP-000078; probable root cause=production_delay.,negative,PRODUCT:PRD-003;SHIPMENT:SHP-000078;CAUSE:production_delay,closed
CMP-000685,SHP-002387,CUST-0104,PRD-043,2025-12-19 16:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 043; shipment=SHP-002387; probable root cause=production_delay.,positive,PRODUCT:PRD-043;SHIPMENT:SHP-002387;CAUSE:production_delay,under_review
CMP-000686,SHP-004164,CUST-0108,PRD-031,2026-06-10 12:00:00,late delivery caused line stoppage at customer site. Product=Connector 031; shipment=SHP-004164; probable root cause=production_delay.,negative,PRODUCT:PRD-031;SHIPMENT:SHP-004164;CAUSE:production_delay,closed
CMP-000687,SHP-004462,CUST-0013,PRD-060,2026-04-29 09:00:00,wrong label on carton created receiving delay. Product=Connector 060; shipment=SHP-004462; probable root cause=on_time.,negative,PRODUCT:PRD-060;SHIPMENT:SHP-004462;CAUSE:on_time,closed
CMP-000688,SHP-004888,CUST-0073,PRD-014,2026-04-21 15:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 014; shipment=SHP-004888; probable root cause=quality_hold.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-004888;CAUSE:quality_hold,closed
CMP-000689,SHP-004493,CUST-0101,PRD-040,2026-06-13 11:00:00,late delivery caused line stoppage at customer site. Product=Control Board 040; shipment=SHP-004493; probable root cause=logistics.,negative,PRODUCT:PRD-040;SHIPMENT:SHP-004493;CAUSE:logistics,open
CMP-000690,SHP-000540,CUST-0035,PRD-013,2025-09-16 11:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 013; shipment=SHP-000540; probable root cause=production_delay.,negative,PRODUCT:PRD-013;SHIPMENT:SHP-000540;CAUSE:production_delay,closed
CMP-000691,SHP-003607,CUST-0046,PRD-056,2026-07-12 18:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 056; shipment=SHP-003607; probable root cause=production_delay.,negative,PRODUCT:PRD-056;SHIPMENT:SHP-003607;CAUSE:production_delay,closed
CMP-000692,SHP-005198,CUST-0027,PRD-067,2025-09-21 14:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 067; shipment=SHP-005198; probable root cause=production_delay.,negative,PRODUCT:PRD-067;SHIPMENT:SHP-005198;CAUSE:production_delay,closed
CMP-000693,SHP-002919,CUST-0094,PRD-058,2025-09-13 15:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 058; shipment=SHP-002919; probable root cause=logistics.,negative,PRODUCT:PRD-058;SHIPMENT:SHP-002919;CAUSE:logistics,closed
CMP-000694,SHP-004990,CUST-0089,PRD-071,2026-02-08 13:00:00,late delivery caused line stoppage at customer site. Product=Connector 071; shipment=SHP-004990; probable root cause=logistics.,negative,PRODUCT:PRD-071;SHIPMENT:SHP-004990;CAUSE:logistics,closed
CMP-000695,SHP-000780,CUST-0109,PRD-005,2026-04-16 08:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 005; shipment=SHP-000780; probable root cause=production_delay.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-000780;CAUSE:production_delay,under_review
CMP-000696,SHP-004699,CUST-0039,PRD-043,2025-12-15 10:00:00,dimension deviation found during final assembly. Product=Industrial Switch 043; shipment=SHP-004699; probable root cause=on_time.,negative,PRODUCT:PRD-043;SHIPMENT:SHP-004699;CAUSE:on_time,closed
CMP-000697,SHP-002134,CUST-0109,PRD-034,2026-02-24 09:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 034; shipment=SHP-002134; probable root cause=logistics.,negative,PRODUCT:PRD-034;SHIPMENT:SHP-002134;CAUSE:logistics,under_review
CMP-000698,SHP-000687,CUST-0063,PRD-054,2026-07-19 17:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 054; shipment=SHP-000687; probable root cause=production_delay.,negative,PRODUCT:PRD-054;SHIPMENT:SHP-000687;CAUSE:production_delay,closed
CMP-000699,SHP-000811,CUST-0025,PRD-006,2025-10-25 16:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 006; shipment=SHP-000811; probable root cause=logistics.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-000811;CAUSE:logistics,closed
CMP-000700,SHP-005126,CUST-0009,PRD-062,2026-05-29 12:00:00,technical support resolved the issue quickly. Product=Sensor Module 062; shipment=SHP-005126; probable root cause=quality_hold.,positive,PRODUCT:PRD-062;SHIPMENT:SHP-005126;CAUSE:quality_hold,closed
CMP-000701,SHP-002118,CUST-0073,PRD-022,2026-06-21 09:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 022; shipment=SHP-002118; probable root cause=production_delay.,positive,PRODUCT:PRD-022;SHIPMENT:SHP-002118;CAUSE:production_delay,open
CMP-000702,SHP-004951,CUST-0074,PRD-067,2025-11-23 10:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 067; shipment=SHP-004951; probable root cause=production_delay.,negative,PRODUCT:PRD-067;SHIPMENT:SHP-004951;CAUSE:production_delay,under_review
CMP-000703,SHP-003716,CUST-0060,PRD-005,2026-07-03 19:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 005; shipment=SHP-003716; probable root cause=logistics.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-003716;CAUSE:logistics,closed
CMP-000704,SHP-000164,CUST-0044,PRD-053,2025-12-05 13:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 053; shipment=SHP-000164; probable root cause=logistics.,positive,PRODUCT:PRD-053;SHIPMENT:SHP-000164;CAUSE:logistics,closed
CMP-000705,SHP-001327,CUST-0109,PRD-004,2025-10-13 17:00:00,late delivery caused line stoppage at customer site. Product=Control Board 004; shipment=SHP-001327; probable root cause=logistics.,negative,PRODUCT:PRD-004;SHIPMENT:SHP-001327;CAUSE:logistics,under_review
CMP-000706,SHP-001417,CUST-0035,PRD-019,2025-11-26 19:00:00,late delivery caused line stoppage at customer site. Product=Control Board 019; shipment=SHP-001417; probable root cause=quality_hold.,negative,PRODUCT:PRD-019;SHIPMENT:SHP-001417;CAUSE:quality_hold,closed
CMP-000707,SHP-004692,CUST-0036,PRD-050,2025-10-09 08:00:00,late delivery caused line stoppage at customer site. Product=Control Board 050; shipment=SHP-004692; probable root cause=logistics.,negative,PRODUCT:PRD-050;SHIPMENT:SHP-004692;CAUSE:logistics,closed
CMP-000708,SHP-000578,CUST-0078,PRD-042,2025-12-04 10:00:00,delivery arrived early and quality was acceptable. Product=Connector 042; shipment=SHP-000578; probable root cause=production_delay.,positive,PRODUCT:PRD-042;SHIPMENT:SHP-000578;CAUSE:production_delay,closed
CMP-000709,SHP-003631,CUST-0119,PRD-005,2025-11-11 19:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 005; shipment=SHP-003631; probable root cause=production_delay.,positive,PRODUCT:PRD-005;SHIPMENT:SHP-003631;CAUSE:production_delay,closed
CMP-000710,SHP-000684,CUST-0034,PRD-060,2026-06-20 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 060; shipment=SHP-000684; probable root cause=logistics.,negative,PRODUCT:PRD-060;SHIPMENT:SHP-000684;CAUSE:logistics,open
CMP-000711,SHP-004635,CUST-0068,PRD-061,2026-03-03 14:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 061; shipment=SHP-004635; probable root cause=production_delay.,negative,PRODUCT:PRD-061;SHIPMENT:SHP-004635;CAUSE:production_delay,closed
CMP-000712,SHP-002304,CUST-0119,PRD-002,2026-06-17 19:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 002; shipment=SHP-002304; probable root cause=logistics.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-002304;CAUSE:logistics,closed
CMP-000713,SHP-001901,CUST-0081,PRD-029,2026-01-01 13:00:00,wrong label on carton created receiving delay. Product=Connector 029; shipment=SHP-001901; probable root cause=production_delay.,negative,PRODUCT:PRD-029;SHIPMENT:SHP-001901;CAUSE:production_delay,closed
CMP-000714,SHP-002779,CUST-0098,PRD-005,2025-11-18 18:00:00,wrong label on carton created receiving delay. Product=Industrial Switch 005; shipment=SHP-002779; probable root cause=on_time.,negative,PRODUCT:PRD-005;SHIPMENT:SHP-002779;CAUSE:on_time,closed
CMP-000715,SHP-002934,CUST-0088,PRD-026,2026-05-15 10:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 026; shipment=SHP-002934; probable root cause=production_delay.,negative,PRODUCT:PRD-026;SHIPMENT:SHP-002934;CAUSE:production_delay,open
CMP-000716,SHP-003590,CUST-0022,PRD-055,2026-03-20 08:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 055; shipment=SHP-003590; probable root cause=logistics.,negative,PRODUCT:PRD-055;SHIPMENT:SHP-003590;CAUSE:logistics,closed
CMP-000717,SHP-004092,CUST-0088,PRD-070,2025-10-22 19:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 070; shipment=SHP-004092; probable root cause=logistics.,negative,PRODUCT:PRD-070;SHIPMENT:SHP-004092;CAUSE:logistics,closed
CMP-000718,SHP-001133,CUST-0026,PRD-023,2026-06-08 11:00:00,wrong label on carton created receiving delay. Product=Power Unit 023; shipment=SHP-001133; probable root cause=material_shortage.,negative,PRODUCT:PRD-023;SHIPMENT:SHP-001133;CAUSE:material_shortage,under_review
CMP-000719,SHP-003267,CUST-0056,PRD-058,2025-10-29 16:00:00,surface scratch detected on incoming parts. Product=Sensor Module 058; shipment=SHP-003267; probable root cause=production_delay.,negative,PRODUCT:PRD-058;SHIPMENT:SHP-003267;CAUSE:production_delay,closed
CMP-000720,SHP-002438,CUST-0008,PRD-022,2026-03-08 11:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 022; shipment=SHP-002438; probable root cause=on_time.,positive,PRODUCT:PRD-022;SHIPMENT:SHP-002438;CAUSE:on_time,open
CMP-000721,SHP-001868,CUST-0103,PRD-036,2025-11-21 17:00:00,late delivery caused line stoppage at customer site. Product=Connector 036; shipment=SHP-001868; probable root cause=production_delay.,negative,PRODUCT:PRD-036;SHIPMENT:SHP-001868;CAUSE:production_delay,open
CMP-000722,SHP-002721,CUST-0053,PRD-031,2025-11-13 09:00:00,delivery arrived early and quality was acceptable. Product=Connector 031; shipment=SHP-002721; probable root cause=quality_hold.,positive,PRODUCT:PRD-031;SHIPMENT:SHP-002721;CAUSE:quality_hold,closed
CMP-000723,SHP-004697,CUST-0046,PRD-050,2026-06-19 17:00:00,late delivery caused line stoppage at customer site. Product=Control Board 050; shipment=SHP-004697; probable root cause=production_delay.,negative,PRODUCT:PRD-050;SHIPMENT:SHP-004697;CAUSE:production_delay,open
CMP-000724,SHP-003544,CUST-0096,PRD-018,2026-07-12 12:00:00,surface scratch detected on incoming parts. Product=Sensor Module 018; shipment=SHP-003544; probable root cause=on_time.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-003544;CAUSE:on_time,closed
CMP-000725,SHP-004347,CUST-0067,PRD-045,2026-01-19 16:00:00,late delivery caused line stoppage at customer site. Product=Control Board 045; shipment=SHP-004347; probable root cause=production_delay.,negative,PRODUCT:PRD-045;SHIPMENT:SHP-004347;CAUSE:production_delay,closed
CMP-000726,SHP-003107,CUST-0049,PRD-063,2026-03-08 18:00:00,delivery arrived early and quality was acceptable. Product=Industrial Switch 063; shipment=SHP-003107; probable root cause=on_time.,positive,PRODUCT:PRD-063;SHIPMENT:SHP-003107;CAUSE:on_time,closed
CMP-000727,SHP-004302,CUST-0014,PRD-040,2025-12-31 11:00:00,late delivery caused line stoppage at customer site. Product=Control Board 040; shipment=SHP-004302; probable root cause=production_delay.,negative,PRODUCT:PRD-040;SHIPMENT:SHP-004302;CAUSE:production_delay,closed
CMP-000728,SHP-003433,CUST-0056,PRD-002,2026-05-16 13:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 002; shipment=SHP-003433; probable root cause=quality_hold.,negative,PRODUCT:PRD-002;SHIPMENT:SHP-003433;CAUSE:quality_hold,under_review
CMP-000729,SHP-003570,CUST-0013,PRD-062,2026-06-23 11:00:00,surface scratch detected on incoming parts. Product=Sensor Module 062; shipment=SHP-003570; probable root cause=production_delay.,negative,PRODUCT:PRD-062;SHIPMENT:SHP-003570;CAUSE:production_delay,closed
CMP-000730,SHP-004638,CUST-0062,PRD-021,2026-02-28 13:00:00,wrong label on carton created receiving delay. Product=Power Unit 021; shipment=SHP-004638; probable root cause=production_delay.,negative,PRODUCT:PRD-021;SHIPMENT:SHP-004638;CAUSE:production_delay,closed
CMP-000731,SHP-002237,CUST-0030,PRD-042,2026-06-09 08:00:00,late delivery caused line stoppage at customer site. Product=Connector 042; shipment=SHP-002237; probable root cause=material_shortage.,negative,PRODUCT:PRD-042;SHIPMENT:SHP-002237;CAUSE:material_shortage,closed
CMP-000732,SHP-000949,CUST-0047,PRD-048,2026-01-24 19:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 048; shipment=SHP-000949; probable root cause=quality_hold.,negative,PRODUCT:PRD-048;SHIPMENT:SHP-000949;CAUSE:quality_hold,closed
CMP-000733,SHP-000814,CUST-0074,PRD-018,2026-04-19 09:00:00,dimension deviation found during final assembly. Product=Sensor Module 018; shipment=SHP-000814; probable root cause=on_time.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-000814;CAUSE:on_time,open
CMP-000734,SHP-004892,CUST-0015,PRD-018,2026-02-12 15:00:00,dimension deviation found during final assembly. Product=Sensor Module 018; shipment=SHP-004892; probable root cause=on_time.,negative,PRODUCT:PRD-018;SHIPMENT:SHP-004892;CAUSE:on_time,closed
CMP-000735,SHP-001230,CUST-0022,PRD-008,2026-01-26 18:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 008; shipment=SHP-001230; probable root cause=quality_hold.,negative,PRODUCT:PRD-008;SHIPMENT:SHP-001230;CAUSE:quality_hold,closed
CMP-000736,SHP-000522,CUST-0029,PRD-049,2026-01-12 10:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 049; shipment=SHP-000522; probable root cause=quality_hold.,negative,PRODUCT:PRD-049;SHIPMENT:SHP-000522;CAUSE:quality_hold,closed
CMP-000737,SHP-002645,CUST-0078,PRD-006,2026-02-12 12:00:00,late delivery caused line stoppage at customer site. Product=Sensor Module 006; shipment=SHP-002645; probable root cause=material_shortage.,negative,PRODUCT:PRD-006;SHIPMENT:SHP-002645;CAUSE:material_shortage,under_review
CMP-000738,SHP-002373,CUST-0069,PRD-080,2025-11-09 16:00:00,technical support resolved the issue quickly. Product=Metal Housing 080; shipment=SHP-002373; probable root cause=on_time.,positive,PRODUCT:PRD-080;SHIPMENT:SHP-002373;CAUSE:on_time,closed
CMP-000739,SHP-000492,CUST-0054,PRD-047,2026-07-11 14:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 047; shipment=SHP-000492; probable root cause=material_shortage.,negative,PRODUCT:PRD-047;SHIPMENT:SHP-000492;CAUSE:material_shortage,closed
CMP-000740,SHP-000070,CUST-0017,PRD-044,2025-09-19 11:00:00,delivery arrived early and quality was acceptable. Product=Sensor Module 044; shipment=SHP-000070; probable root cause=quality_hold.,positive,PRODUCT:PRD-044;SHIPMENT:SHP-000070;CAUSE:quality_hold,closed
CMP-000741,SHP-004736,CUST-0061,PRD-016,2025-12-06 13:00:00,late delivery caused line stoppage at customer site. Product=Connector 016; shipment=SHP-004736; probable root cause=material_shortage.,negative,PRODUCT:PRD-016;SHIPMENT:SHP-004736;CAUSE:material_shortage,closed
CMP-000742,SHP-003199,CUST-0016,PRD-073,2026-03-15 13:00:00,late delivery caused line stoppage at customer site. Product=Connector 073; shipment=SHP-003199; probable root cause=logistics.,negative,PRODUCT:PRD-073;SHIPMENT:SHP-003199;CAUSE:logistics,closed
CMP-000743,SHP-001910,CUST-0024,PRD-021,2025-11-20 16:00:00,late delivery caused line stoppage at customer site. Product=Power Unit 021; shipment=SHP-001910; probable root cause=material_shortage.,negative,PRODUCT:PRD-021;SHIPMENT:SHP-001910;CAUSE:material_shortage,open
CMP-000744,SHP-004660,CUST-0005,PRD-048,2026-07-07 19:00:00,surface scratch detected on incoming parts. Product=Power Unit 048; shipment=SHP-004660; probable root cause=production_delay.,negative,PRODUCT:PRD-048;SHIPMENT:SHP-004660;CAUSE:production_delay,closed
CMP-000745,SHP-003540,CUST-0062,PRD-024,2026-07-18 19:00:00,delivery arrived early and quality was acceptable. Product=Connector 024; shipment=SHP-003540; probable root cause=production_delay.,positive,PRODUCT:PRD-024;SHIPMENT:SHP-003540;CAUSE:production_delay,closed
CMP-000746,SHP-003005,CUST-0100,PRD-052,2026-03-22 18:00:00,late delivery caused line stoppage at customer site. Product=Metal Housing 052; shipment=SHP-003005; probable root cause=quality_hold.,negative,PRODUCT:PRD-052;SHIPMENT:SHP-003005;CAUSE:quality_hold,open
CMP-000747,SHP-003514,CUST-0005,PRD-078,2025-09-19 19:00:00,surface scratch detected on incoming parts. Product=Connector 078; shipment=SHP-003514; probable root cause=production_delay.,negative,PRODUCT:PRD-078;SHIPMENT:SHP-003514;CAUSE:production_delay,closed
CMP-000748,SHP-000697,CUST-0089,PRD-043,2025-09-28 12:00:00,late delivery caused line stoppage at customer site. Product=Industrial Switch 043; shipment=SHP-000697; probable root cause=production_delay.,negative,PRODUCT:PRD-043;SHIPMENT:SHP-000697;CAUSE:production_delay,under_review
CMP-000749,SHP-000773,CUST-0046,PRD-014,2025-10-31 09:00:00,surface scratch detected on incoming parts. Product=Industrial Switch 014; shipment=SHP-000773; probable root cause=logistics.,negative,PRODUCT:PRD-014;SHIPMENT:SHP-000773;CAUSE:logistics,under_review
